store_id;item_id;cat_id;dept_id;date;ground_truth;yhat;yhat_second;yhat_lower_adjusted;yhat_upper_adjusted
WI_1;HOBBIES_1_321;HOBBIES;HOBBIES_1;2015-07-06;1;0.6814831931124221;0.3536179270103251;0.5609587095352209;0.9731889180085465
WI_1;HOBBIES_1_321;HOBBIES;HOBBIES_1;2015-07-13;1;0.6553895488241077;0.3220234058604515;0.539479886322879;0.9359260101210216
WI_1;HOBBIES_1_321;HOBBIES;HOBBIES_1;2015-07-20;1;0.8796009400561114;0.5431453526647192;0.7240381174865536;1.256110049057795
WI_1;HOBBIES_1_321;HOBBIES;HOBBIES_1;2015-07-27;2;1.2594244381470043;0.9202797455666496;1.0366874997363549;1.7985152365622783
WI_1;HOBBIES_1_321;HOBBIES;HOBBIES_1;2015-08-03;1;1.6239471100599667;1.2796951594707728;1.3367421007878193;2.319070150100752
WI_1;HOBBIES_1_321;HOBBIES;HOBBIES_1;2015-08-10;2;1.840976768465049;1.489790062663136;1.5153887326346902;2.628998348732298
WI_1;HOBBIES_1_321;HOBBIES;HOBBIES_1;2015-08-17;1;1.8609019290679287;1.5044920370207393;1.5317900063447958;2.6574523820587874
WI_1;HOBBIES_1_321;HOBBIES;HOBBIES_1;2015-08-24;0;1.7102632774772704;1.352072099807125;1.4077927244507409;2.442333553255044
WI_1;HOBBIES_1_321;HOBBIES;HOBBIES_1;2015-08-31;0;1.4805298733956294;1.1213368945640991;1.218689082287241;2.11426382944052
WI_1;HOBBIES_1_321;HOBBIES;HOBBIES_1;2015-09-07;1;1.2953788870634342;0.9322851107146464;1.0662831837826423;1.8498598208340749
WI_1;HOBBIES_1_321;HOBBIES;HOBBIES_1;2015-09-14;2;1.2353933855050336;0.8657965194969475;1.016906486183774;1.7641978031235526
WI_1;HOBBIES_1_321;HOBBIES;HOBBIES_1;2015-09-21;4;1.280113847753352;0.9054038354875484;1.053717860325024;1.8280606521389695
WI_1;HOBBIES_1_321;HOBBIES;HOBBIES_1;2015-09-28;1;1.3499612967307513;0.9737118452031204;1.111212359439143;1.9278059781909929
WI_1;HOBBIES_1_321;HOBBIES;HOBBIES_1;2015-10-05;0;1.4137774521074418;1.0366130880815303;1.1637422362276113;2.018938343347152
WI_1;HOBBIES_1_321;HOBBIES;HOBBIES_1;2015-10-12;0;1.517681264884803;1.135938489748814;1.2492700222690825;2.16731770201034
WI_1;HOBBIES_1_321;HOBBIES;HOBBIES_1;2015-10-19;0;1.6749357210944962;1.2855366508469348;1.3787130631475684;2.391884199962825
WI_1;HOBBIES_1_321;HOBBIES;HOBBIES_1;2015-10-26;1;1.763928743528341;1.369220772528685;1.451967123594945;2.5189702735271022
WI_1;HOBBIES_1_321;HOBBIES;HOBBIES_1;2015-11-02;0;1.6231044998902335;1.2285893026874892;1.336048511395987;2.317866864549952
WI_1;HOBBIES_1_321;HOBBIES;HOBBIES_1;2015-11-09;3;1.2898288398226996;0.896845051371832;1.061714696445775;1.841934101573944
WI_1;HOBBIES_1_321;HOBBIES;HOBBIES_1;2015-11-16;0;1.0823139166772648;0.6853150377408757;0.8909000605553192;1.5455933765676604
WI_1;HOBBIES_1_321;HOBBIES;HOBBIES_1;2015-11-23;2;1.3339530708250436;0.9271746672333429;1.0980352864947591;1.9049455053196651
WI_1;HOBBIES_1_321;HOBBIES;HOBBIES_1;2015-11-30;2;2.004582990480405;1.5904416407871014;1.650060190568249;2.86263545642884
WI_1;HOBBIES_1_321;HOBBIES;HOBBIES_1;2015-12-07;0;2.6219276665108966;2.2093963074346785;2.1582236732550117;3.7442316621409
WI_1;HOBBIES_1_321;HOBBIES;HOBBIES_1;2015-12-14;1;2.7002104122659;2.29270478320659;2.2226616351613675;3.85602297469273
WI_1;HOBBIES_1_321;HOBBIES;HOBBIES_1;2015-12-21;1;2.2300091777028577;1.816536541168904;1.8356183735987308;3.1845542791541126
WI_1;HOBBIES_1_321;HOBBIES;HOBBIES_1;2015-12-28;2;1.689974114826252;1.2522820322705093;1.39109182468785;2.413359708489386
WI_1;HOBBIES_1_321;HOBBIES;HOBBIES_1;2016-01-04;1;1.53224853585858;1.0633275936007414;1.2612609820014549;2.1881204258641165
WI_1;HOBBIES_1_321;HOBBIES;HOBBIES_1;2016-01-11;1;1.7016668456282005;1.2164650955198844;1.400716624312984;2.4300574585626387
WI_1;HOBBIES_1_321;HOBBIES;HOBBIES_1;2016-01-18;0;1.7393381110332022;1.264745686246413;1.431725495319231;2.483853734670447
WI_1;HOBBIES_1_321;HOBBIES;HOBBIES_1;2016-01-25;1;1.3599002456073075;0.9125619357341492;1.1193935442317808;1.941999248107368
WI_1;HOBBIES_1_321;HOBBIES;HOBBIES_1;2016-02-01;0;0.8307577734042575;0.4044646041017204;0.6838331645081785;1.1863597911109531
WI_1;HOBBIES_1_321;HOBBIES;HOBBIES_1;2016-02-08;2;0.6954427200728841;0.2698372548600281;0.5724494085115214;0.9931237558385412
WI_1;HOBBIES_1_321;HOBBIES;HOBBIES_1;2016-02-15;1;1.1477971644271805;0.7080228022883851;0.944802194203255;1.63910642526718
WI_1;HOBBIES_1_321;HOBBIES;HOBBIES_1;2016-02-22;3;1.786782446007162;1.3338429197533703;1.4707790085837305;2.551606397517593
WI_1;HOBBIES_1_321;HOBBIES;HOBBIES_1;2016-02-29;2;2.050951026213085;1.5946502819659405;1.6882277547153466;2.9288511151287664
WI_1;HOBBIES_1_321;HOBBIES;HOBBIES_1;2016-03-07;1;1.8386655884284964;1.3840229484157482;1.5134862989666096;2.6256978787840617
WI_1;HOBBIES_1_321;HOBBIES;HOBBIES_1;2016-03-14;0;1.5959478545097228;1.1386575294554415;1.3136946853560778;2.2790859428754224
WI_1;HOBBIES_1_321;HOBBIES;HOBBIES_1;2016-03-21;1;1.7687296671321002;1.3024272104573882;1.4559189744058827;2.525826210246606
WI_1;HOBBIES_1_321;HOBBIES;HOBBIES_1;2016-03-28;2;2.254486804549084;1.7789975219302083;1.8557669819678275;3.219509440817162
WI_1;HOBBIES_1_321;HOBBIES;HOBBIES_1;2016-04-04;4;2.489510843063832;2.010239152922518;2.0492255774070847;3.555134430633213
CA_3;HOUSEHOLD_2_409;HOUSEHOLD;HOUSEHOLD_2;2014-12-29;9;13.08579033823552;11.215377646685406;10.771488036058004;18.687102292856213
CA_3;HOUSEHOLD_2_409;HOUSEHOLD;HOUSEHOLD_2;2015-01-05;15;17.03138462432015;14.883273837814489;14.01927976656727;24.321589941243403
CA_3;HOUSEHOLD_2_409;HOUSEHOLD;HOUSEHOLD_2;2015-01-12;15;18.07772779852932;16.046666096559502;14.880570731139208;25.815815465608267
CA_3;HOUSEHOLD_2_409;HOUSEHOLD;HOUSEHOLD_2;2015-01-19;10;15.639765736775573;14.170557742870956;12.87377721681757;22.33429503340501
CA_3;HOUSEHOLD_2_409;HOUSEHOLD;HOUSEHOLD_2;2015-01-26;8;12.076834096754984;11.296874632660266;9.94097189579413;17.246267004637403
CA_3;HOUSEHOLD_2_409;HOUSEHOLD;HOUSEHOLD_2;2015-02-02;15;10.02075718762358;9.648445826382012;8.248524802001679;14.310095896144846
CA_3;HOUSEHOLD_2_409;HOUSEHOLD;HOUSEHOLD_2;2015-02-09;9;9.909021942819832;9.51930611920097;8.156550620733245;14.150532897243355
CA_3;HOUSEHOLD_2_409;HOUSEHOLD;HOUSEHOLD_2;2015-02-16;19;10.26683387642133;9.635126909020968;8.451081318713772;14.661504572013248
CA_3;HOUSEHOLD_2_409;HOUSEHOLD;HOUSEHOLD_2;2015-02-23;12;9.919904327960124;9.11548599513624;8.165508389298429;14.166073436947151
CA_3;HOUSEHOLD_2_409;HOUSEHOLD;HOUSEHOLD_2;2015-03-02;18;9.293464679632327;8.486699619803199;7.649858435962473;13.271489198164302
CA_3;HOUSEHOLD_2_409;HOUSEHOLD;HOUSEHOLD_2;2015-03-09;9;9.463429057543827;8.702766516844449;7.789763570914881;13.51420604094402
CA_3;HOUSEHOLD_2_409;HOUSEHOLD;HOUSEHOLD_2;2015-03-16;12;10.509477212383196;9.702152717919477;8.650811692102502;15.008010264264058
CA_3;HOUSEHOLD_2_409;HOUSEHOLD;HOUSEHOLD_2;2015-03-23;11;11.376079202911134;10.438586474313198;9.364149804033037;16.24555722364565
CA_3;HOUSEHOLD_2_409;HOUSEHOLD;HOUSEHOLD_2;2015-03-30;16;11.298722934327714;10.262543054924707;9.300474466126564;16.13508896252823
CA_3;HOUSEHOLD_2_409;HOUSEHOLD;HOUSEHOLD_2;2015-04-06;16;10.818461724214728;9.772690839686696;8.905150397407583;15.449254165492777
CA_3;HOUSEHOLD_2_409;HOUSEHOLD;HOUSEHOLD_2;2015-04-13;16;11.047598142105434;10.017680735067776;9.093762634050504;15.776471365941948
CA_3;HOUSEHOLD_2_409;HOUSEHOLD;HOUSEHOLD_2;2015-04-20;17;12.188762711264994;11.113454209773868;10.033105248149957;17.40610614425243
CA_3;HOUSEHOLD_2_409;HOUSEHOLD;HOUSEHOLD_2;2015-04-27;17;13.265076502941255;12.088002950326294;10.919066342621251;18.94313107009869
CA_3;HOUSEHOLD_2_409;HOUSEHOLD;HOUSEHOLD_2;2015-05-04;15;13.406542881666535;12.151184447604392;11.03551352437774;19.145151477113387
CA_3;HOUSEHOLD_2_409;HOUSEHOLD;HOUSEHOLD_2;2015-05-11;13;13.004805206653218;11.73737199402185;10.704825621836946;18.571451850738324
CA_3;HOUSEHOLD_2_409;HOUSEHOLD;HOUSEHOLD_2;2015-05-18;11;13.222503958819054;11.961563090485235;10.884023014108116;18.88233554561637
CA_3;HOUSEHOLD_2_409;HOUSEHOLD;HOUSEHOLD_2;2015-05-25;14;14.466032089373424;13.16200457895815;11.907625565772875;20.658150133736022
CA_3;HOUSEHOLD_2_409;HOUSEHOLD;HOUSEHOLD_2;2015-06-01;14;15.762112965274026;14.368525531640293;12.974486587360158;22.509012426478137
CA_3;HOUSEHOLD_2_409;HOUSEHOLD;HOUSEHOLD_2;2015-06-08;16;15.842322571098103;14.378164597337074;13.040510632311152;22.62355538262841
CA_3;HOUSEHOLD_2_409;HOUSEHOLD;HOUSEHOLD_2;2015-06-15;20;14.613847254666664;13.134426974836709;12.029298712243198;20.869236896008168
CA_3;HOUSEHOLD_2_409;HOUSEHOLD;HOUSEHOLD_2;2015-06-22;20;13.254817423167705;11.775009143849877;10.910621644044744;18.928480638737376
CA_3;HOUSEHOLD_2_409;HOUSEHOLD;HOUSEHOLD_2;2015-06-29;20;12.89455147478158;11.37007427574626;10.614070938849547;18.414004519518723
CA_3;HOUSEHOLD_2_409;HOUSEHOLD;HOUSEHOLD_2;2015-07-06;11;13.501806139957653;11.891827394673848;11.113928891003356;19.281191731956483
CA_3;HOUSEHOLD_2_409;HOUSEHOLD;HOUSEHOLD_2;2015-07-13;17;14.19316085704136;12.516667867804156;11.68301328493409;20.26847763405767
CA_3;HOUSEHOLD_2_409;HOUSEHOLD;HOUSEHOLD_2;2015-07-20;14;14.36941050867336;12.678369985525814;11.828092104389595;20.520170132867158
CA_3;HOUSEHOLD_2_409;HOUSEHOLD;HOUSEHOLD_2;2015-07-27;11;14.225128796689026;12.532385352706754;11.709327498332888;20.314129302229546
CA_3;HOUSEHOLD_2_409;HOUSEHOLD;HOUSEHOLD_2;2015-08-03;18;14.195336759474436;12.456923310505877;11.684804365672791;20.27158492145073
CA_3;HOUSEHOLD_2_409;HOUSEHOLD;HOUSEHOLD_2;2015-08-10;17;14.28906747801854;12.46549625314142;11.76195823160773;20.40543664000522
CA_3;HOUSEHOLD_2_409;HOUSEHOLD;HOUSEHOLD_2;2015-08-17;16;14.20244465722816;12.31450888252049;11.690655188102069;20.2817353219216
CA_3;HOUSEHOLD_2_409;HOUSEHOLD;HOUSEHOLD_2;2015-08-24;21;13.87475655685876;11.975867035627948;11.420920738637896;19.813781847696795
CA_3;HOUSEHOLD_2_409;HOUSEHOLD;HOUSEHOLD_2;2015-08-31;9;13.56599099754595;11.667707195929342;11.166762262755332;19.372850620598484
CA_3;HOUSEHOLD_2_409;HOUSEHOLD;HOUSEHOLD_2;2015-09-07;18;13.37059797111186;11.424595836704915;11.005925691775412;19.09382051405492
CA_3;HOUSEHOLD_2_409;HOUSEHOLD;HOUSEHOLD_2;2015-09-14;13;13.031854405733458;10.9963345584538;10.727091004113966;18.610079334221336
CA_3;HOUSEHOLD_2_409;HOUSEHOLD;HOUSEHOLD_2;2015-09-21;19;12.500236171650304;10.40110832115131;10.289492716187468;17.85090437693717
CA_3;HOUSEHOLD_2_409;HOUSEHOLD;HOUSEHOLD_2;2015-09-28;16;12.421344196493632;10.32072439290243;10.22455327083673;17.738243057159597
CA_3;HOUSEHOLD_2_409;HOUSEHOLD;HOUSEHOLD_2;2015-10-05;18;13.550965560965878;11.461104134580244;11.154394166814969;19.351393615472382
CA_3;HOUSEHOLD_2_409;HOUSEHOLD;HOUSEHOLD_2;2015-10-12;16;15.53141887969508;13.392833261366317;12.784592166115896;22.17957080590025
CA_3;HOUSEHOLD_2_409;HOUSEHOLD;HOUSEHOLD_2;2015-10-19;14;16.682458541145913;14.444014960851494;13.732063401851564;23.823307664026217
CA_3;HOUSEHOLD_2_409;HOUSEHOLD;HOUSEHOLD_2;2015-10-26;11;15.546409711207174;13.24298942058476;12.796931777106856;22.200978393419287
CA_3;HOUSEHOLD_2_409;HOUSEHOLD;HOUSEHOLD_2;2015-11-02;17;12.671930464561733;10.386922221522484;10.4308218200591;18.096091616821383
CA_3;HOUSEHOLD_2_409;HOUSEHOLD;HOUSEHOLD_2;2015-11-09;14;10.388589367954893;8.139790879550493;8.551303604603993;14.83537693785397
CA_3;HOUSEHOLD_2_409;HOUSEHOLD;HOUSEHOLD_2;2015-11-16;10;10.433922107353771;8.137394184120518;8.588618970925427;14.90011414641882
CA_3;HOUSEHOLD_2_409;HOUSEHOLD;HOUSEHOLD_2;2015-11-23;10;11.977355914901253;9.555808643486086;9.859087040696355;17.10420764771982
CA_3;HOUSEHOLD_2_409;HOUSEHOLD;HOUSEHOLD_2;2015-11-30;9;12.469925324441071;9.974787910683965;10.264542528263163;17.80761911194809
CA_3;HOUSEHOLD_2_409;HOUSEHOLD;HOUSEHOLD_2;2015-12-07;14;10.603919188206245;8.173118604182612;8.728551025103066;15.14287769048195
CA_3;HOUSEHOLD_2_409;HOUSEHOLD;HOUSEHOLD_2;2015-12-14;13;8.055107269652698;5.723179968354224;6.630512131216622;11.503058633616057
CA_3;HOUSEHOLD_2_409;HOUSEHOLD;HOUSEHOLD_2;2015-12-21;7;7.846034368571148;5.4361393559664535;6.458415055346192;11.204493045433024
CA_3;HOUSEHOLD_2_409;HOUSEHOLD;HOUSEHOLD_2;2015-12-28;20;10.98904585944492;8.264758232091271;9.045565681794685;15.692856049841383
CA_3;HOUSEHOLD_2_409;HOUSEHOLD;HOUSEHOLD_2;2016-01-04;10;15.144604516094482;12.10391233251498;12.466188295810497;21.627182345279
CA_3;HOUSEHOLD_2_409;HOUSEHOLD;HOUSEHOLD_2;2016-01-11;16;16.85442194828505;13.845098973818708;13.873614025448733;24.068879211237054
CA_3;HOUSEHOLD_2_409;HOUSEHOLD;HOUSEHOLD_2;2016-01-18;9;14.925881188277264;12.413593122944691;12.286147530377626;21.314835509886755
CA_3;HOUSEHOLD_2_409;HOUSEHOLD;HOUSEHOLD_2;2016-01-25;12;11.335004140110067;9.521939032268891;9.330339118082394;16.186900170429215
CA_3;HOUSEHOLD_2_409;HOUSEHOLD;HOUSEHOLD_2;2016-02-01;5;8.900209790612358;7.566540819820645;7.326153086670511;12.709903375043671
CA_3;HOUSEHOLD_2_409;HOUSEHOLD;HOUSEHOLD_2;2016-02-08;7;8.519559816495853;7.237683061851479;7.012823395750629;12.166317942278184
CA_3;HOUSEHOLD_2_409;HOUSEHOLD;HOUSEHOLD_2;2016-02-15;17;8.917897459828044;7.410677456326288;7.340712583072179;12.735162169156393
CA_3;HOUSEHOLD_2_409;HOUSEHOLD;HOUSEHOLD_2;2016-02-22;9;8.710965153594191;7.003430073387061;7.170377524718157;12.439653447532624
CA_3;HOUSEHOLD_2_409;HOUSEHOLD;HOUSEHOLD_2;2016-02-29;10;8.049447746717574;6.313587425694214;6.625853529633547;11.494976578097528
CA_3;HOUSEHOLD_2_409;HOUSEHOLD;HOUSEHOLD_2;2016-03-07;7;8.028445154053067;6.343052824748302;6.608565374331921;11.464983922904969
CA_3;HOUSEHOLD_2_409;HOUSEHOLD;HOUSEHOLD_2;2016-03-14;19;8.976601514415714;7.265484321591396;7.389034465458723;12.818994222454684
CA_3;HOUSEHOLD_2_409;HOUSEHOLD;HOUSEHOLD_2;2016-03-21;11;9.961510210212127;8.127668375405019;8.199756016023551;14.2254885244223
CA_3;HOUSEHOLD_2_409;HOUSEHOLD;HOUSEHOLD_2;2016-03-28;8;10.05119696643655;8.105280415522081;8.273581119184609;14.353565281313566
CA_3;HOUSEHOLD_2_409;HOUSEHOLD;HOUSEHOLD_2;2016-04-04;11;9.556834028862738;7.587165261560442;7.86664930001985;13.647592577682095
TX_1;FOODS_1_023;FOODS;FOODS_1;2014-12-29;1;7.429899189615094;5.375298972208148;6.115875935763111;10.610233130226682
TX_1;FOODS_1_023;FOODS;FOODS_1;2015-01-05;0;9.352291517108965;7.005749947021716;7.698281386330802;13.35549659099858
TX_1;FOODS_1_023;FOODS;FOODS_1;2015-01-12;15;10.42533827451284;7.917300776297578;8.581553241583924;14.88785604368164
TX_1;FOODS_1_023;FOODS;FOODS_1;2015-01-19;7;9.94189211196536;7.475088622302637;8.183607498808062;14.197472990071468
TX_1;FOODS_1_023;FOODS;FOODS_1;2015-01-26;8;8.818259066631477;6.501984256165919;7.25869585099044;12.592874023172604
TX_1;FOODS_1_023;FOODS;FOODS_1;2015-02-02;3;8.454608701000195;6.234056899586853;6.959359283503172;12.073564802580078
TX_1;FOODS_1_023;FOODS;FOODS_1;2015-02-09;18;9.074179269099828;6.813203127547893;7.469354995590879;12.958339683153476
TX_1;FOODS_1_023;FOODS;FOODS_1;2015-02-16;10;9.506131550083344;7.1237387601900295;7.8249138656705055;13.575187137661905
TX_1;FOODS_1_023;FOODS;FOODS_1;2015-02-23;10;8.671340005598367;6.192083751518406;7.137760327244274;12.383066938439326
TX_1;FOODS_1_023;FOODS;FOODS_1;2015-03-02;13;6.992800701609303;4.4813305061663815;5.756080996944896;9.986036658611932
TX_1;FOODS_1_023;FOODS;FOODS_1;2015-03-09;10;6.025342838824115;3.500187766977338;4.959723992513015;8.604462937912032
TX_1;FOODS_1_023;FOODS;FOODS_1;2015-03-16;7;6.707255593099204;4.130951602775992;5.521036292683943;9.578265288749648
TX_1;FOODS_1_023;FOODS;FOODS_1;2015-03-23;3;8.267301547136748;5.605272868185698;6.805178548923236;11.806081688915736
TX_1;FOODS_1_023;FOODS;FOODS_1;2015-03-30;16;9.048435598595733;6.312099165914398;7.4481642511519395;12.921576553707794
TX_1;FOODS_1_023;FOODS;FOODS_1;2015-04-06;15;8.285495925801394;5.509995379276107;6.820155140099169;11.8320640871105
TX_1;FOODS_1_023;FOODS;FOODS_1;2015-04-13;19;6.8340014312732125;4.0293441943159145;5.625366351795647;9.759264096000203
TX_1;FOODS_1_023;FOODS;FOODS_1;2015-04-20;9;6.141152420420362;3.282999931192037;5.055051939116281;8.76984427460199
TX_1;FOODS_1_023;FOODS;FOODS_1;2015-04-27;8;6.750335680656508;3.8175591922227534;5.556497402461925;9.639785608284056
TX_1;FOODS_1_023;FOODS;FOODS_1;2015-05-04;3;7.991756829524061;4.996554616933406;6.578365605077442;11.412591330963174
TX_1;FOODS_1_023;FOODS;FOODS_1;2015-05-11;18;8.971780165854012;5.942865215477744;7.385065801968959;12.812109117968577
TX_1;FOODS_1_023;FOODS;FOODS_1;2015-05-18;10;9.507275575832768;6.451533994120975;7.825855563447586;13.57682085833544
TX_1;FOODS_1_023;FOODS;FOODS_1;2015-05-25;6;9.955536633597106;6.850471353692142;8.194838903080578;14.216957986000564
TX_1;FOODS_1_023;FOODS;FOODS_1;2015-06-01;25;10.392104256455893;7.21775311935944;8.554196863509873;14.840396358100543
TX_1;FOODS_1_023;FOODS;FOODS_1;2015-06-08;16;10.3398339108701;7.106098340782467;8.511170849217649;14.765751933148191
TX_1;FOODS_1_023;FOODS;FOODS_1;2015-06-15;17;9.412302849382597;6.145668053478322;7.747679346324443;13.441195496142369
TX_1;FOODS_1_023;FOODS;FOODS_1;2015-06-22;13;7.997377939330196;4.706408529652332;6.582992587129052;11.42061853079074
TX_1;FOODS_1_023;FOODS;FOODS_1;2015-06-29;10;7.056644406656721;3.723076281736221;5.8086335510758085;10.077208365947792
TX_1;FOODS_1_023;FOODS;FOODS_1;2015-07-06;10;7.235261141172195;3.841577934846836;5.955660820284876;10.332281166507173
TX_1;FOODS_1_023;FOODS;FOODS_1;2015-07-13;18;8.297098529767295;4.8521530879326855;6.829705752372136;11.848633131972909
TX_1;FOODS_1_023;FOODS;FOODS_1;2015-07-20;8;9.446196441159971;5.974118258659674;7.775578648460002;13.489597082920469
TX_1;FOODS_1_023;FOODS;FOODS_1;2015-07-27;13;10.048759925648646;6.556935116441795;8.271575084011205;14.350085076502218
TX_1;FOODS_1_023;FOODS;FOODS_1;2015-08-03;13;9.958021893711267;6.428279599593914;8.196884629696566;14.220507050197472
TX_1;FOODS_1_023;FOODS;FOODS_1;2015-08-10;8;9.314693284134936;5.729729224296333;7.667332631522059;13.301804608515614
TX_1;FOODS_1_023;FOODS;FOODS_1;2015-08-17;11;8.331333410223609;4.699837844731004;6.857885984189971;11.897522094468473
TX_1;FOODS_1_023;FOODS;FOODS_1;2015-08-24;11;7.355158177513075;3.7005869830621534;6.054353330184798;10.5034995740164
TX_1;FOODS_1_023;FOODS;FOODS_1;2015-08-31;11;6.89297063674454;3.22097740534962;5.673906491505381;9.84347479679
TX_1;FOODS_1_023;FOODS;FOODS_1;2015-09-07;22;7.259099710438677;3.549025906342824;5.975283392327802;10.366323724952911
TX_1;FOODS_1_023;FOODS;FOODS_1;2015-09-14;15;8.145725123858409;4.379397375987828;6.7051036619687245;11.632465040667627
TX_1;FOODS_1_023;FOODS;FOODS_1;2015-09-21;14;8.750787354374454;4.939616986110552;7.203156924982638;12.496521356942196
TX_1;FOODS_1_023;FOODS;FOODS_1;2015-09-28;14;8.510531922374843;4.6818154655195885;7.005392140090731;12.153425699886416
TX_1;FOODS_1_023;FOODS;FOODS_1;2015-10-05;13;7.660303534684669;3.818978780141978;6.3055318588846285;10.939260988211933
TX_1;FOODS_1_023;FOODS;FOODS_1;2015-10-12;9;6.936245852956327;3.055021324295394;5.7095282202381945;9.905273768895814
TX_1;FOODS_1_023;FOODS;FOODS_1;2015-10-19;13;6.747132884456027;2.802479455391064;5.553861040418541;9.635211870001957
TX_1;FOODS_1_023;FOODS;FOODS_1;2015-10-26;10;6.821514223753741;2.828892581808509;5.61508758353457;9.741431797129676
TX_1;FOODS_1_023;FOODS;FOODS_1;2015-11-02;18;6.7400302678366;2.736842267855882;5.5480145651225605;9.625069011230456
TX_1;FOODS_1_023;FOODS;FOODS_1;2015-11-09;9;6.60394804333798;2.597037598102479;5.435999316886153;9.43073742072539
TX_1;FOODS_1_023;FOODS;FOODS_1;2015-11-16;13;6.889750663362215;2.8385639033721404;5.671255990170144;9.838876528712913
TX_1;FOODS_1_023;FOODS;FOODS_1;2015-11-23;21;7.635169989403399;3.502885887663432;6.284843335279762;10.90336914526524
TX_1;FOODS_1_023;FOODS;FOODS_1;2015-11-30;17;8.097252028176673;3.9098383786534905;6.665203330639029;11.563243260855884
